region,district,town,address,station_num,station_code,total_const,received_ballot,voted_total,voted_early,early_perc,voted_home,voted_at_station,dmitr,kanop,luka,luka_perc,tikha,tikha_perc,chere,against_all,invalid_ballots,received_by_comission,damaged_ballots,unused_ballots
Минск,Ленинский,Минск,"ул. Иосифа Гошкевича, 12, государственное учреждение образования «Средняя школа № 111 г. Минска»",38,07-002-0038,2130,1292,1291,636,29.859154929577464,2,653,12,26,913,70.72037180480247,139,10.766847405112316,26,154,21,2240,1,947
Минск,Ленинский,Минск,"ул. Иосифа Гошкевича, 12, государственное учреждение образования «Средняя школа № 111 г. Минска»",39,07-002-0039,2706,1854,1853,876,32.37250554323725,5,972,50,35,1247,67.29627630868862,286,15.434430652995143,29,174,32,3000,3,1143
Минск,Ленинский,Минск,"ул. Маяковского, 129, государственное учреждение «Минский городской дворец культуры»",42,07-002-0042,1206,802,802,407,33.74792703150912,5,390,50,55,442,55.11221945137157,152,18.952618453865338,39,64,NA,NA,NA,NA
Минск,Ленинский,Минск,"ул. Солнечная, 4, государственное учреждение образования «Средняя школа № 54 г. Минска»",43,07-002-0043,2030,1972,1969,682,33.59605911330049,12,1275,35,39,1001,50.83798882681564,615,31.23412899949213,16,253,10,2050,3,75
Минск,Ленинский,Минск,"ул. Солнечная, 4, государственное учреждение образования «Средняя школа № 54 г. Минска»",44,07-002-0044,1803,1420,1418,547,30.33832501386578,16,855,15,22,761,53.667136812411854,469,33.07475317348378,11,81,59,1900,2,478
Минск,Ленинский,Минск,"ул. Солнечная, 3, государственное учреждение образования «Начальная школа № 29 г. Минска имени братьев Сенько»",45,07-002-0045,2418,2369,2358,845,34.946236559139784,13,1500,50,83,1079,45.759117896522476,883,37.44698897370653,31,130,98,2428,6,53
Минск,Ленинский,Минск,"ул. Маяковского, 176, открытое акционерное общество «Камволь»",46,07-002-0046,2100,1376,1376,554,26.380952380952383,17,805,26,13,1006,73.11046511627907,206,14.970930232558139,16,94,15,2210,3,831
Минск,Ленинский,Минск,"ул. Маяковского, 176, открытое акционерное общество «Камволь»",47,07-002-0047,2322,1614,1614,704,30.31869078380706,12,898,25,11,1056,65.4275092936803,222,13.754646840148698,39,192,69,2430,2,814
Минск,Ленинский,Минск,"ул. Якубова, 74, государственное учреждение образования «Лицей № 2 г. Минска»",50,07-002-0050,1450,1075,1075,433,29.862068965517242,9,633,30,36,484,45.02325581395349,416,38.69767441860465,26,50,33,1520,1,374
Минск,Ленинский,Минск,"ул. Якубова, 74, государственное учреждение образования «Лицей № 2 г.Минска»",51,07-002-0051,1731,1332,1321,526,30.387059503177355,12,783,15,12,617,46.707040121120365,550,41.63512490537472,6,80,41,1820,1,487
Минск,Ленинский,Минск,"ул. Плеханова, 70, государственное учреждение образования «Средняя школа № 153 г. Минска»",52,07-002-0052,2300,1576,1576,702,30.52173913043478,18,856,23,42,1096,69.54314720812182,214,13.578680203045684,15,137,49,2415,2,837
Минск,Ленинский,Минск,"ул. Плеханова, 70, государственное учреждение образования «Средняя школа № 153 г. Минска»",53,07-002-0053,2231,1323,1323,697,31.24159569699686,6,620,20,29,909,68.70748299319727,186,14.058956916099774,20,129,30,2345,0,1022
Минск,Ленинский,Минск,"ул. Плеханова, 68 к. 4, государственное предприятие «ЖЭУ № 1 Ленинского района г.Минска»",54,07-002-0054,1417,853,853,478,33.733239237826396,2,373,11,39,472,55.33411488862837,176,20.63305978898007,21,100,34,1480,1,626
Минск,Ленинский,Минск,"ул. Плеханова, 68 к. 4, государственное предприятие «ЖЭУ № 1 Ленинского района г.Минска»",55,07-002-0055,2004,1316,1316,676,33.73253493013972,10,630,20,39,819,62.23404255319149,187,14.209726443768997,14,166,71,2105,0,789
Минск,Ленинский,Минск,"2-й Велосипедный переулок, 36, государственное учреждение образования «Средняя школа № 164 г. Минска»",56,07-002-0056,2091,1236,1236,636,30.416068866571017,77,523,18,35,845,68.36569579288026,186,15.048543689320388,14,95,43,2200,0,964
Минск,Ленинский,Минск,"2-й Велосипедный переулок, 36, государственное учреждение образования «Средняя школа № 164 г. Минска»",57,07-002-0057,NA,NA,1007,457,NA,10,540,35,55,696,69.11618669314797,124,12.313803376365442,32,47,16,1600,2,591
Минск,Ленинский,Минск,"2-й Велосипедный переулок, 36, государственное учреждение образования «Средняя школа № 164 г. Минска»",58,07-002-0058,1917,1194,1194,584,30.46426708398539,24,586,7,46,857,71.77554438860972,156,13.06532663316583,14,114,NA,NA,NA,NA
Минск,Ленинский,Минск,"2-й Велосипедный переулок, 34, государственное учреждение образования «Средняя школа № 152 г. Минска»",59,07-002-0059,2138,1345,1345,641,29.981290926099156,17,687,40,57,652,48.47583643122677,425,31.59851301115242,26,145,NA,NA,NA,NA
Минск,Ленинский,Минск,"2-й Велосипедный переулок, 34, государственное учреждение образования «Средняя школа № 152 г. Минска»",60,07-002-0060,2007,1341,1341,608,30.29397110114599,16,717,19,34,658,49.06785980611484,476,35.495898583146904,19,70,65,NA,NA,NA
Минск,Ленинский,Минск,"ул. Полевая, 24, коммунальное унитарное предприятие «Жилищное коммунальное хозяйство Ленинского района г. Минска»",61,07-002-0061,1705,1103,1103,619,36.3049853372434,12,472,14,30,766,69.44696282864913,209,18.948322756119673,13,65,6,1790,4,683
Минск,Ленинский,Минск,"ул. Надеждинская, 23, общежитие республиканского унитарного предприятия «Белпочта»",62,07-002-0062,1403,916,916,490,34.92516037063436,3,423,13,28,563,61.46288209606987,193,21.069868995633186,9,58,52,1470,2,552
Минск,Ленинский,Минск,"ул. Надеждинская, 21, государственное учреждение образования «Средняя школа № 55 г. Минска»",63,07-002-0063,1802,1115,1115,615,34.12874583795782,6,494,16,36,761,68.25112107623318,174,15.605381165919283,19,76,33,1890,1,774
Минск,Ленинский,Минск,"ул. Надеждинская, 21, государственное учреждение образования «Средняя школа № 55 г. Минска»",64,07-002-0064,1682,1105,1105,600,35.6718192627824,18,487,16,44,718,64.97737556561086,189,17.104072398190045,13,95,30,1765,1,659
Минск,Ленинский,Минск,"ул. Аранская, 6, концерн «Белгоспищепром»",65,07-002-0065,1472,1445,1445,434,29.483695652173914,24,987,25,17,636,44.01384083044983,633,43.806228373702425,15,105,14,1480,NA,35
Минск,Ленинский,Минск,"ул. Фабричная, 27, государственное учреждение образования «Средняя школа № 40 г. Минска»",66,07-002-0066,2200,1206,1206,746,33.909090909090914,14,446,23,28,776,64.34494195688225,273,22.63681592039801,6,57,41,2310,2,1104
Минск,Ленинский,Минск,"ул. Фабричная, 27, государственное учреждение образования «Средняя школа № 40 г. Минска»",67,07-002-0067,2317,1406,1406,748,32.28312473025464,15,643,15,32,993,70.62588904694168,202,14.366998577524893,18,119,27,2430,3,1021
Минск,Ленинский,Минск,"ул. Фабричная, 7, государственное учреждение образования «Средняя школа № 47 г. Минска»",68,07-002-0068,2520,1641,1641,680,26.984126984126984,7,954,23,37,901,54.90554539914686,575,35.039609993906154,8,83,14,2650,NA,1009
Минск,Ленинский,Минск,"ул. Ульяновская, 8, государственное учреждение образования «Лицей Белорусского государственного университета»",69,07-002-0069,1367,889,882,480,35.11338697878566,14,388,21,57,552,62.585034013605444,131,14.852607709750568,44,77,NA,NA,NA,NA
Минск,Ленинский,Минск,"ул. Красноармейская, 11, государственное учреждение образования «Средняя школа № 4 г. Минска»",71,07-002-0071,1253,759,759,415,33.12051077414206,27,317,10,25,527,69.433465085639,152,20.02635046113307,9,15,21,1315,5,33
Минск,Ленинский,Минск,"ул. Кирова, 15, Министерство сельского хозяйства и продовольствия Республики Беларусь",72,07-002-0072,1284,1263,1263,602,46.88473520249221,8,653,18,9,737,58.353127474267616,430,34.04592240696754,12,57,NA,NA,NA,NA
Минск,Ленинский,Минск,"ул. Белорусская, 21, общежитие № 5 учреждения образования «Белорусский государственный технологический университет»",74,07-002-0074,1138,645,645,304,26.713532513181022,2,339,9,17,348,53.95348837209303,224,34.72868217054263,8,28,11,1200,1,554
Минск,Зарубежный,"Вена, Австрия","ул. Хюттельбергштрассе, 6, 1140 г. Вена, Австрия Посольство Республики Беларусь в Австрийской Республике",75,07-102-0075,385,360,360,49,12.727272727272727,0,311,0,4,101,28.055555555555557,248,68.88888888888889,1,6,0,387,0,27
Минск,Зарубежный,"Брюссель, Бельгия","просп. Мольер, 192, 1050, г. Брюссель, Бельгия Посольство Республики Беларусь в Королевстве Бельгия",78,07-102-0078,463,422,422,50,10.799136069114471,0,372,4,0,127,30.09478672985782,279,66.11374407582939,2,8,2,430,2,6
Минск,Зарубежный,"Лондон, Великобритания","ул. Кенсингтон-корт, 6, W8 5D1, г. Лондон, Великобритания Посольство Республики Беларусь в Соединенном Королевстве Великобритании и Северной Ирландии",80,07-102-0080,424,377,377,88,20.754716981132077,0,289,0,2,67,17.771883289124666,302,80.10610079575596,2,4,NA,NA,NA,NA
Минск,Зарубежный,"Берлин, Германия","ул. Ам Трептоверпарк 31-32, 12435, г. Берлин, Германия Посольство Республики Беларусь в Федеративной Республике Германия",84,07-102-0084,1268,1133,1133,197,15.53627760252366,14,922,8,11,57,5.030891438658429,1036,91.4386584289497,4,14,3,1305,1,171
Минск,Зарубежный,"Мюнхен, Германия","ул. Шванзеештрассе, дом 91А, 81549, г. Мюнхен, Германия Генеральное консульство Республики Беларусь в Мюнхене",85,07-102-0085,946,857,857,135,14.270613107822411,0,722,6,6,45,5.250875145857643,786,91.71528588098016,4,10,0,885,2,26
Минск,Зарубежный,"Тель-Авив, Израиль","ул. Райнес, 3, г. Тель-Авив, Израиль Посольство Республики Беларусь в Государстве Израиль",87,07-102-0087,512,488,488,65,12.6953125,0,423,2,3,26,5.327868852459016,447,91.59836065573771,0,NA,NA,NA,NA,NA
Минск,Зарубежный,"Рим, Италия","ул. Виадэлле Альпи Апуанэ, д.16, 00141, г. Рим, Италия Посольство Республики Беларусь в Итальянской Республике",89,07-102-0089,583,341,341,60,10.291595197255575,65,216,4,4,53,15.542521994134898,272,79.76539589442815,3,4,1,342,0,1
Минск,Зарубежный,"Нур-Султан, Казахстан","просп. Р.Кошкарбаева, 9, 010010, г. Нур-Султан, Казахстан Посольство Республики Беларусь в Республике Казахстан",90,07-102-0090,114,83,81,8,7.017543859649122,0,73,0,0,34,41.9753086419753,42,51.85185185185185,1,4,0,100,0,17
Минск,Зарубежный,"Оттава, Канада","ул. Спаркс, д. 350, офис 908, K1R7S8, Онтарио, г. Оттава, Канада Посольство Республики Беларусь в Канаде",91,07-102-0091,379,352,352,33,8.70712401055409,0,319,3,1,21,5.965909090909091,321,91.19318181818183,0,6,0,355,3,0
Минск,Зарубежный,"Рига, Латвия","ул. Езусбазницас, д. 12, 1V 1050, г. Рига, Латвия Посольство Республики Беларусь в Латвийской Республике",94,07-102-0094,706,645,645,98,13.881019830028329,34,513,10,8,183,28.37209302325581,421,65.27131782945736,3,20,NA,677,2,30
Минск,Зарубежный,"Вильнюс, Литва","ул. Миндауго, 13, 03225, г. Вильнюс, Литва Посольство Республики Беларусь в Литовской Республике",96,07-102-0096,804,501,501,197,24.502487562189053,0,304,0,2,157,31.3373253493014,318,63.47305389221557,4,20,NA,NA,NA,NA
Минск,Зарубежный,"Гаага, Нидерланды","ул. Гроот Хертогиннелаан, д. 26, 2517 EG, г. Гаага, Нидерланды Посольство Республики Беларусь в Королевстве Нидерландов",98,07-102-0098,431,415,415,77,17.865429234338748,0,338,3,2,18,4.337349397590361,385,92.7710843373494,0,4,3,420,1,4
Минск,Зарубежный,"Варшава, Польша","ул. Вертнича, 58, 02-952, г. Варшава, Польша Посольство Республики Беларусь в Республике Польша",99,07-102-0099,757,452,452,208,27.476882430647294,0,244,1,1,69,15.265486725663715,368,81.41592920353983,1,1,11,794,0,342
Минск,Зарубежный,"Москва, Россия","ул. Маросейка, д. 17/6, строение 3, 101990, г. Москва, Россия Посольство Республики Беларусь в Российской Федерации",102,07-102-0102,4225,3928,3924,1050,24.85207100591716,0,2874,30,22,2018,51.42711518858308,1663,42.38022426095821,NA,120,42,4125,9,188
Минск,Зарубежный,"Санкт-Петербург, Россия","ул. Бонч-Бруевича, д. 3, 191124, г. Санкт-Петербург, Россия Посольство Республики Беларусь в Российской Федерации",103,07-102-0103,932,766,766,349,37.446351931330476,0,417,4,3,392,51.174934725848566,351,45.822454308093995,4,9,3,862,3,93
Минск,Зарубежный,"Белград, Сербия","ул. Делиградска, 13, 11000, г. Белград, Сербия Посольство Республики Беларусь в Республике Сербия",105,07-102-0105,60,57,57,17,28.333333333333332,0,40,1,0,22,38.59649122807017,29,50.877192982456144,0,5,NA,NA,NA,NA
Минск,Зарубежный,"Вашингтон, США","Нью Гемпшир Авеню 1619, 20009, округ Колумбия, Вашингтон, США Посольство Республики Беларусь в Соединенных Штатах Америки",107,07-102-0107,539,444,443,64,11.873840445269018,0,379,2,1,13,2.9345372460496613,419,94.5823927765237,1,5,2,501,9,48
Минск,Зарубежный,"Нью-Йорк, США","155 Ист 44-ая улица, 10017, штат Нью-Йорк, г. Нью-Йорк, США Генеральное консульство Республики Беларусь в Нью-Йорке",108,07-102-0108,1040,1028,1028,173,16.634615384615383,0,855,5,2,28,2.7237354085603114,959,93.28793774319067,1,10,23,1040,5,7
Минск,Зарубежный,"Стамбул, Турция","ул. Биргюль, 1/В, 34153, г. Стамбул, Турция Генеральное консульство Республики Беларусь в Стамбуле",110,07-102-0110,207,206,206,30,14.492753623188406,0,176,3,0,122,59.22330097087378,73,35.43689320388349,0,8,NA,NA,NA,NA
Минск,Зарубежный,"Киев, Украина","ул. М.Коцюбинского, 3, 01901, г. Киев, Украина Посольство Республики Беларусь в Украине",112,07-102-0112,522,403,403,126,24.137931034482758,0,277,1,3,169,41.935483870967744,213,52.853598014888334,1,16,0,460,0,57
Минск,Зарубежный,"Хельсинки, Финляндия","Похьойнен Макасииникату 4, 00130, г. Хельсинки, Финляндия Посольство Республики Беларусь в Финляндской Республике",113,07-102-0113,198,191,191,21,10.606060606060606,1,169,0,2,47,24.60732984293194,132,69.10994764397905,0,10,NA,NA,NA,NA
Минск,Зарубежный,"Прага, Чехия","ул. Садки, 626, 17100, г. Прага, Чехия Посольство Республики Беларусь в Чешской Республике",115,07-102-0115,677,485,485,198,29.246676514032494,0,287,2,1,22,4.536082474226804,447,92.16494845360825,3,9,1,500,0,15
Минск,Зарубежный,"Мури бай Берн, Швейцария","Квартирвэг, 6, 3074, Мури бай Берн, Швейцария Посольство Республики Беларусьв Швейцарской Конфедерации",116,07-102-0116,286,284,284,45,15.734265734265735,0,239,3,4,32,11.267605633802818,240,84.50704225352112,0,3,2,286,1,1
Минск,Зарубежный,"Накка, Швеция","ул. Викдальсгренд 10А, 13151, Накка, Швеция Посольство Республики Беларусь в Королевстве Швеция",117,07-102-0117,313,288,288,24,7.667731629392971,0,264,3,0,59,20.48611111111111,218,75.69444444444444,3,3,2,331,4,39
Минск,Зарубежный,"Таллинн, Эстония","ул. Магдалена 3, секция Б, 11312, г. Таллинн, Эстония Посольство Республики Беларусь в Эстонской Республике",118,07-102-0118,699,652,652,183,26.180257510729614,0,469,10,7,271,41.56441717791411,345,52.91411042944786,4,11,4,667,0,15
Минск,Московский,Минск,"ул. Романовская Слобода, 5, Научно-исследовательское проектное республиканское унитарное предприятие «БЕЛТЭИ»",2,07-003-0002,2197,1326,1326,303,13.791533909877105,18,1005,15,17,354,26.69683257918552,815,61.463046757164406,21,104,NA,NA,NA,NA
Минск,Московский,Минск,"ул. Гебелева, 5, учреждение образования «Минский государственный профессионально-технический колледж строителей имени В.Г.Каменского»",3,07-003-0003,1248,865,865,302,24.19871794871795,14,549,11,18,562,64.97109826589596,65,7.514450867052023,9,183,17,1500,0,635
Минск,Московский,Минск,"ул. К. Либкнехта, 57, учреждение образования «Центр повышения квалификации руководящих работников и специалистов Министерства внутренних дел Республики Беларусь»",9,07-003-0009,1868,1259,1258,563,30.13918629550321,9,686,12,27,817,64.94435612082671,183,14.546899841017488,7,188,24,2000,1,740
Минск,Московский,Минск,"ул. Р.Люксембург, 101, Инженерное республиканское унитарное предприятие «Белстройцентр»",10,07-003-0010,2042,2229,2229,501,24.534769833496572,13,1715,22,15,941,42.21624046657694,1026,46.02960969044415,21,204,NA,NA,NA,NA
Минск,Московский,Минск,"ул. Р. Люксембург, 110",11,07-003-0011,267,267,267,NA,0,187,80,3,3,183,68.53932584269663,58,21.722846441947567,3,17,NA,NA,NA,NA
Минск,Московский,Минск,"ул. Р. Люксембург, 146 к.2, общежитие № 2 унитарного предприятия «Минское отделение Белорусской железной дороги»",16,07-003-0016,1304,848,848,312,23.92638036809816,8,536,12,21,568,66.98113207547169,200,23.58490566037736,8,39,NA,NA,NA,NA
Минск,Московский,Минск,"ул. Хмелевского, 12а, государственное учреждение образования «Средняя школа № 105 г.Минска»",18,07-003-0018,2509,1613,1613,923,36.787564766839374,7,683,8,56,984,61.004339739615624,198,12.27526348419095,17,345,5,2600,11,976
Минск,Московский,Минск,"ул. Хмелевского, 12а, государственное учреждение образования «Средняя школа № 105 г.Минска»",19,07-003-0019,1160,1035,1035,270,23.275862068965516,2,763,15,8,389,37.58454106280193,545,52.65700483091788,16,58,3,1300,0,265
Минск,Московский,Минск,"3-й Железнодорожный пер., 16, государственное учреждение образования «Средняя школа № 3 г.Минска»",20,07-003-0020,2035,1896,1896,343,16.855036855036857,10,1543,15,12,381,20.094936708860757,1347,71.04430379746836,34,107,NA,NA,NA,NA
Минск,Московский,Минск,"ул.Грушевская, 85, общежитие открытого акционерного общества «Белэнергострой»",21,07-003-0021,2400,2396,2396,675,28.125,5,1716,23,19,438,18.280467445742904,1725,71.99499165275459,19,160,12,2400,4,NA
Минск,Московский,Минск,"ул.Малая, 35, государственное учреждение образования «Детская хореографическая школа № 1 г.Минска»",22,07-003-0022,NA,NA,838,412,NA,12,414,23,21,562,67.06443914081146,64,7.637231503579953,8,149,11,1500,1,651
Минск,Московский,Минск,"ул. Железнодорожная, 124, государственное учреждение образования «Средняя школа № 83 г.Минска им. Жукова Г.К.»",24,07-003-0024,1509,1446,1446,513,33.99602385685885,18,915,23,19,605,41.839557399723375,686,47.441217150760714,22,74,16,1600,NA,NA
Минск,Московский,Минск,"ул. Железнодорожная, 124, государственное учреждение образования «Средняя школа № 83 г.Минска им. Жукова Г.К.»",25,07-003-0025,1980,1328,1328,653,32.97979797979798,15,660,19,24,871,65.58734939759037,86,6.475903614457831,6,322,NA,NA,NA,NA
Минск,Московский,Минск,"ул. Прилукская, 50, общежитие филиала №3 «Минский комбинат силикатных изделий» открытого акционерного общества «Белорусский цементный завод»",26,07-003-0026,1652,1382,1382,468,28.329297820823246,22,892,70,53,758,54.848046309696095,255,18.45151953690304,30,129,87,1800,NA,418
Минск,Московский,Минск,"ул. Л.Сапеги, 15, государственное учреждение образования «Средняя школа №26 г.Минска»",29,07-003-0029,1644,1169,1169,576,35.03649635036496,4,589,12,23,783,66.9803250641574,113,9.666381522668948,12,226,NA,NA,NA,NA
Минск,Московский,Минск,"ул. Л.Сапеги, 15, государственное учреждение образования «Средняя школа №26 г.Минска»",30,07-003-0030,2031,1401,1401,710,34.958148695224025,3,688,14,31,928,66.2384011420414,143,10.20699500356888,13,272,NA,NA,NA,NA
Минск,Московский,Минск,"ул. Л.Сапеги, 15, государственное учреждение образования «Средняя школа №26 г.Минска»",31,07-003-0031,2138,1513,1513,742,34.70533208606174,NA,771,19,39,997,65.8955717118308,149,9.847984137475214,14,295,NA,NA,NA,NA
Минск,Московский,Минск,"ул. Алибегова, 44, государственное учреждение образования «Детская музыкально-художественная школа искусств №1 г.Минска»",32,07-003-0032,2373,1643,1642,711,29.96207332490518,1,930,12,31,1026,62.48477466504263,466,28.380024360535934,12,80,6,2500,1,857
Минск,Московский,Минск,"ул. Алибегова, 5, государственное учреждение образования «Средняя школа № 145 г.Минска»",35,07-003-0035,1924,1274,1271,655,34.04365904365904,10,606,16,29,844,66.40440597954367,194,15.263571990558617,27,150,11,2000,1,725
Минск,Московский,Минск,"ул. Алибегова, 5, государственное учреждение образования «Средняя школа № 145 г.Минска»",36,07-003-0036,2132,1393,1386,725,34.00562851782364,24,637,19,27,922,66.52236652236653,206,14.862914862914863,10,180,22,2200,0,807
Минск,Московский,Минск,"ул. Голубева, 10, государственное учреждение образования «Гимназия № 12 г.Минска»",39,07-003-0039,1561,1049,1049,516,33.055733504163996,11,522,16,16,684,65.2049571020019,234,22.3069590085796,18,78,3,NA,3,548
Минск,Московский,Минск,"ул. Голубева, 31, государственное учреждение образования «Средняя школа № 154 г.Минска»",47,07-003-0047,1855,1286,1286,NA,0,NA,NA,15,29,852,66.25194401244168,96,7.4650077760497675,12,238,44,2000,NA,712
Минск,Московский,Минск,"ул.Чюрлёниса, 3, общежитие № 8 учреждения образования «Белорусский государственный педагогический университет им. М.Танка»",58,07-003-0058,969,938,938,280,28.895768833849328,0,658,7,3,329,35.07462686567165,541,57.67590618336887,9,48,1,990,1,51
Минск,Московский,Минск,"ул.Чюрлёниса, 1, общежитие № __ учреждение образования «Белорусский государственный экономический университет»",59,07-003-0059,861,608,608,343,39.83739837398374,0,265,6,15,407,66.94078947368422,159,26.151315789473685,16,3,2,1000,0,392
Минск,Московский,Минск,"ул. Ежи Гедройца, 20, государственное учреждение образования «Средняя школа № 9 г. Минска»",61,07-003-0061,1727,1339,1339,291,16.85002895193978,0,1048,23,9,305,22.778192681105303,880,65.72068707991038,32,83,7,1700,5,356
Минск,Московский,Минск,"ул. Я.Чечота, 18, государственное учреждение образования «Средняя школа № 204 г.Минска»",66,07-003-0066,2656,1631,1628,810,30.49698795180723,4,814,18,39,1065,65.41769041769042,424,26.044226044226043,16,64,2,2700,6,1063
Минск,Московский,Минск,"ул.Космонавтов, 15 к.2, государственное учреждение образования «Гимназия № 174 г.Минска»",71,07-003-0071,1878,1259,1259,567,30.191693290734822,6,686,18,51,683,54.24940428911835,367,29.15011914217633,19,121,NA,NA,NA,NA
Минск,Московский,Минск,"ул. Космонавтов, 15 к.2, государственное учреждение образования «Гимназия № 174 г.Минска»",72,07-003-0072,1929,1257,1257,596,30.896837739761533,17,644,17,28,687,54.653937947494036,247,19.649960222752586,13,265,NA,NA,NA,NA
Минск,Московский,Минск,"ул. Есенина, 13, государственное учреждение образования «Средняя школа № 218 г.Минска»",74,07-003-0074,1835,1195,1195,452,24.632152588555858,5,738,23,12,466,38.995815899581586,404,33.80753138075313,12,278,NA,NA,NA,NA
Минск,Московский,Минск,"ул. Есенина, 13, государственное учреждение образования «Средняя школа № 218 г.Минска»",75,07-003-0075,1815,1201,1200,474,26.115702479338843,11,715,17,25,798,66.5,307,25.583333333333336,12,41,NA,NA,NA,NA
Минск,Московский,Минск,"ул. Есенина, 13, государственное учреждение образования «Средняя школа № 218 г.Минска»",76,07-003-0076,1832,1225,1225,586,31.986899563318776,7,632,16,35,801,65.38775510204081,87,7.102040816326531,11,153,122,1900,12,663
Минск,Московский,Минск,"ул. Слободская, 101, государственное учреждение образования «Гимназия № 61 г.Минска»",78,07-003-0078,2732,2482,2482,761,27.855051244509514,12,1705,48,20,1568,63.17485898468976,751,30.257856567284446,22,51,22,2751,4,269
Минск,Московский,Минск,"ул. Слободская, 99, государственное учреждение образования «Средняя школа № 219 г.Минска»",80,07-003-0080,2715,2440,2437,820,30.20257826887661,7,1610,25,21,1628,66.80344686089454,672,27.574887156339763,29,62,NA,NA,NA,NA
Минск,Московский,Минск,"ул. Слободская, 101, государственное учреждение образования «Гимназия № 61 г.Минска»",81,07-003-0081,2999,2999,2998,927,30.91030343447816,5,2066,132,81,2006,66.91127418278853,639,21.314209472981986,48,74,18,3116,2,118
Минск,Московский,Минск,"проспект Любимова, 27, государственное учреждение образования «Средняя школа № 213 г.Минска»",87,07-003-0087,1972,1338,1338,631,31.997971602434077,10,697,18,6,899,67.1898355754858,366,27.3542600896861,17,10,22,2000,2,660
Минск,Московский,Минск,"проспект Любимова, 27, государственное учреждение образования «Средняя школа № 213 г.Минска»",88,07-003-0088,1701,1109,1109,544,31.981187536743093,9,556,12,15,736,66.36609558160504,101,9.107303877366997,12,233,NA,NA,NA,NA
Минск,Московский,Минск,"проспект Любимова, 31, государственное учреждение образования «Средняя школа № 208 г.Минска»",89,07-003-0089,1848,1286,1286,609,32.95454545454545,3,674,29,18,865,67.26283048211509,87,6.765163297045102,13,274,NA,NA,NA,NA
Минск,Московский,Минск,"ул. Рафиева, 91, государственное учреждение образования «Средняя школа № 209 г.Минска»",93,07-003-0093,1779,1499,1499,587,32.99606520517144,8,904,15,27,785,52.368245496998,542,36.1574382921948,12,48,70,1800,10,591
Минск,Московский,Минск,"ул. Рафиева, 91, государственное учреждение образования «Средняя школа № 209 г.Минска»",94,07-003-0094,2227,2029,2029,641,28.783116299955097,6,1382,25,29,589,29.029078363725976,1121,55.24889107934944,52,213,NA,NA,NA,NA
Минск,Московский,Минск,"ул.Рафиева, 91, государственное учреждение образования «Средняя школа № 209 г.Минска»",95,07-003-0095,2695,1815,1815,808,29.981447124304268,3,1004,21,14,899,49.531680440771346,572,31.515151515151512,21,239,49,2700,6,879
Минск,Московский,Минск,"ул. Слободская, 41, государственное учреждение образования «Средняя школа № 215 г.Минска»",96,07-003-0096,2189,1424,1424,548,25.034262220191867,4,872,25,23,911,63.9747191011236,344,24.15730337078652,18,103,NA,2200,NA,776
Минск,Московский,Минск,"ул. Слободская, 41, государственное учреждение образования «Средняя школа № 215 г.Минска»",97,07-003-0097,2341,1540,1540,722,30.841520717642034,7,811,25,37,1093,70.97402597402598,258,16.753246753246753,15,105,7,2450,1,909
Минск,Московский,Минск,"ул. Слободская, 41, государственное учреждение образования «Средняя школа № 215 г.Минска»",98,07-003-0098,2498,1674,1674,657,26.301040832666132,6,1011,26,48,939,56.09318996415771,517,30.88410991636798,17,123,4,2600,NA,926
Минск,Московский,Минск,"ул. Есенина, 101, государственное учреждение образования «Средняя школа № 206 г.Минска»",102,07-003-0102,2679,1695,1695,901,33.63195222097798,18,776,18,54,1174,69.26253687315635,241,14.218289085545724,17,191,NA,NA,NA,NA
Минск,Московский,Минск,"ул. Есенина, 101, государственное учреждение образования «Средняя школа №206 г.Минска»",103,07-003-0103,2960,1898,1893,947,31.993243243243242,9,937,27,67,1283,67.77601690438458,425,22.451135763338616,18,73,NA,NA,NA,NA
Минск,Московский,Минск,"ул. Есенина, 125, государственное учреждение образования «Средняя школа № 205 г.Минска»",105,07-003-0105,1380,988,988,155,11.231884057971014,71,761,15,8,338,34.21052631578947,560,56.68016194331984,13,54,NA,NA,NA,NA
Минск,Октябрьский,Минск,"ул.Асаналиева, 14, государственное учреждение образования «Средняя школа No 11 г.Минска»",2,07-004-0002,2269,1503,1498,781,34.420449537241076,13,704,22,37,798,53.271028037383175,420,28.037383177570092,18,203,NA,NA,NA,NA
Минск,Октябрьский,Минск,"ул. Асаналиева, 16, государственное учреждение образования «Средняя школа No 62 г.Минска»",3,07-004-0003,2396,1589,1584,824,34.390651085141904,4,756,24,40,1055,66.60353535353535,233,14.709595959595958,19,213,NA,NA,NA,NA
Минск,Октябрьский,Минск,"ул. Асаналиева, 16, государственное учреждение образования «Средняя школа No 62 г.Минска»",4,07-004-0004,2143,1419,1414,327,15.258982734484366,11,1076,21,35,642,45.403111739745405,510,36.06789250353607,17,116,97,2500,5,911
Минск,Октябрьский,Минск,"ул. Пуховичская, 21, государственное учреждение образования «Средняя школа No 89 г.Минска»",5,07-004-0005,2604,2025,1895,621,23.847926267281107,9,1265,37,24,713,37.62532981530343,974,51.398416886543544,14,113,20,2700,3,672
Минск,Октябрьский,Минск,"ул. Пуховичская, 21, государственное учреждение образования «Средняя школа No 89 г.Минска»",7,07-004-0007,2703,1791,1791,364,13.466518682944875,15,1412,67,88,890,49.6929089893914,460,25.68397543271915,51,131,104,2800,0,1009
